id,type,posting_date,document_number,item_number,ordered_qty,delivered_qty,remaining_open_qty,from_whse_code,to_whse,remarks,special_instructions,branch_name,branch_name_v2,document_status,original_due_date,due_date,user_code,po_number,isms_so_number,cbm,total_cbm,customer_vendor_code,customer_vendor_name,status
6180,ITR,2025-10-22,349209,SONIQUE SURF,6,6,0,FWH14P1F,MEG017,,,,MEGASAVER URDANETA,C,2025-10-24,2025-10-24,mmayorga,111744,202510-0022644,0,0,,,Not Scheduled
6181,ITR,2025-10-22,349209,SWS-01,10,10,0,FWH14P1F,MEG017,,,,MEGASAVER URDANETA,C,2025-10-24,2025-10-24,mmayorga,111744,202510-0022644,0,0,,,Not Scheduled
6182,ITR,2025-10-22,349210,43STW101,7,7,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0.09,0.63,,,Not Scheduled
6183,ITR,2025-10-22,349210,50QUHW01,3,3,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0.09,0.27,,,Not Scheduled
6184,ITR,2025-10-22,349210,55QUHV06,4,4,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0,0,,,Not Scheduled
6185,ITR,2025-10-22,349210,55UHW201,6,6,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0.13,0.78,,,Not Scheduled
6186,ITR,2025-10-22,349211,SONIQUE SURF,10,10,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0,0,,,Not Scheduled
6187,ITR,2025-10-22,349211,SWS-01,5,5,0,FWH14P1F,MEG044,,,,MEGASAVER URDANETA 2,C,2025-10-24,2025-10-24,mmayorga,111890,202510-0022645,0,0,,,Not Scheduled
6188,ITR,2025-10-22,349212,55UHW201,7,7,0,FWH14P1F,MAG010,,CU,,MAGIC NEPO MALL,C,2025-10-24,2025-10-24,mmayorga,,,0.13,0.91,,,Not Scheduled
6189,ITR,2025-10-22,349212,SONIQUE SURF,7,7,0,FWH14P1F,MAG010,,CU,,MAGIC NEPO MALL,C,2025-10-24,2025-10-24,mmayorga,,,0,0,,,Not Scheduled
6190,ITR,2025-10-22,349213,SONIQUE RAVE 501,1,0,1,FWH14P1F,MAG034,,CU,,MAGIC CALASIAO,O,2025-10-24,2025-10-24,mmayorga,,,0,0,,,Not Scheduled
6191,ITR,2025-10-22,349214,75UHD206,1,1,0,FWH14P1F,ABV156,,CU,,ABENSON WM NAIC,C,2025-10-23,2025-10-23,rexconde,,,0,0,,,Not Scheduled
6192,ITR,2025-10-22,349214,65UHD206,1,1,0,FWH14P1F,ABV156,,CU,,ABENSON WM NAIC,C,2025-10-23,2025-10-23,rexconde,,,0,0,,,Not Scheduled
6193,ITR,2025-10-22,349214,SONIQUE SURF,12,12,0,FWH14P1F,ABV156,,CU,,ABENSON WM NAIC,C,2025-10-23,2025-10-23,rexconde,,,0,0,,,Not Scheduled
6194,ITR,2025-10-22,349215,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP001,,,,IMPERIAL BACOLOD,O,2025-10-28,2025-10-28,vmindana,,SO-025,0,0,,,Not Scheduled
6195,ITR,2025-10-22,349216,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP016,,,,IMPERIAL KABANKALAN,O,2025-10-28,2025-10-28,vmindana,,SO-026,0,0,,,Not Scheduled
6196,ITR,2025-10-22,349217,SONIQUE RAVE 501,2,0,2,FWH26ILO,ROB006,,,,ROBINSONS BACOLOD,O,2025-10-28,2025-10-28,vmindana,,SO-027,0,0,,,Not Scheduled
6197,ITR,2025-10-22,349218,SONIQUE RAVE 501,2,0,2,FWH26ILO,ROB025,,,,ROBINSONS DUMAGUETE,O,2025-10-28,2025-10-28,vmindana,,SO-028,0,0,,,Not Scheduled
6198,ITR,2025-10-22,349219,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP017,,,,IMPERIAL KALIBO,O,2025-10-30,2025-10-30,vmindana,,SO-029,0,0,,,Not Scheduled
6199,ITR,2025-10-22,349220,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP027,,,,IMPERIAL ROXAS,O,2025-10-30,2025-10-30,vmindana,,SO-030,0,0,,,Not Scheduled
6200,ITR,2025-10-22,349221,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP038,,,,IMPERIAL ANTIQUE,O,2025-10-30,2025-10-30,vmindana,,SO-031,0,0,,,Not Scheduled
6201,ITR,2025-10-22,349222,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP050,,,,IMPERIAL CALINOG,O,2025-10-30,2025-10-30,vmindana,,SO-032,0,0,,,Not Scheduled
6202,ITR,2025-10-22,349223,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP010,,,,IMPERIAL DELGADO,O,2025-10-30,2025-10-30,vmindana,,SO-033,0,0,,,Not Scheduled
6203,ITR,2025-10-22,349224,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP013,,,,IMPERIAL GALLERIA,O,2025-10-30,2025-10-30,vmindana,,SO-034,0,0,,,Not Scheduled
6204,ITR,2025-10-22,349225,SONIQUE RAVE 501,2,0,2,FWH26ILO,IMP023,,,,IMPERIAL MEGA SHOWROOM,O,2025-10-30,2025-10-30,vmindana,,SO-035,0,0,,,Not Scheduled
6205,ITR,2025-10-22,349226,32STW102,4,4,0,FWH14P1F,ABV089,,CU,,ABENSON NAIC,C,2025-10-23,2025-10-23,rexconde,,,0,0,,,Not Scheduled
6206,ITR,2025-10-22,349227,43STW101,1,1,0,FWH14P1F,ABV139,,CU,,ABENSON KAI MALL CALOOCAN,C,2025-10-23,2025-10-23,rexconde,,,0.09,0.09,,,Not Scheduled
6207,ITR,2025-10-23,349228,65UHD206,2,2,0,FWH14P1F,CSI008,,CU,,CSI AGOO,C,2025-10-24,2025-10-24,vmindana,437009,,0,0,,,Not Scheduled
6208,ITR,2025-10-23,349228,SONIQUE SURF,3,3,0,FWH14P1F,CSI008,,CU,,CSI AGOO,C,2025-10-24,2025-10-24,vmindana,437009,,0,0,,,Not Scheduled
6209,ITR,2025-10-23,349229,50QUHW01,2,2,0,FWH14P1F,ROB044,,LATE,,ROBINSONS MALOLOS,C,2025-10-24,2025-10-24,vmindana,,202510-0022652,0.09,0.18,,,Not Scheduled
6210,ITR,2025-10-23,349229,75UHD206,2,2,0,FWH14P1F,ROB044,,LATE,,ROBINSONS MALOLOS,C,2025-10-24,2025-10-24,vmindana,,202510-0022652,0,0,,,Not Scheduled
6211,ITR,2025-10-23,349230,43STW101,5,5,0,FWH14P1F,ANE010,,,,ANSONS BGC,C,2025-10-25,2025-10-25,vmindana,,202510-0022654,0.09,0.45,,,Not Scheduled
6212,ITR,2025-10-23,349231,43STW101,5,5,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0.09,0.45,,,Not Scheduled
6213,ITR,2025-10-23,349231,50QUHW01,3,3,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0.09,0.27,,,Not Scheduled
6214,ITR,2025-10-23,349231,65QUHW01,2,2,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0.19,0.38,,,Not Scheduled
6215,ITR,2025-10-23,349231,65UHD206,3,3,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0,0,,,Not Scheduled
6216,ITR,2025-10-23,349231,SONIQUE SURF,5,5,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0,0,,,Not Scheduled
6217,ITR,2025-10-23,349231,SWS-01,8,8,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-25,2025-10-25,vmindana,,202510-0022655,0,0,,,Not Scheduled
6218,ITR,2025-10-23,349232,43UHD206,3,3,0,FWH14P1F,ANM003,,,,ANSONS GREENHILLS,C,2025-10-25,2025-10-25,vmindana,,202510-0022656,0,0,,,Not Scheduled
6219,ITR,2025-10-23,349232,55QUHV06,2,2,0,FWH14P1F,ANM003,,,,ANSONS GREENHILLS,C,2025-10-25,2025-10-25,vmindana,,202510-0022656,0,0,,,Not Scheduled
6220,ITR,2025-10-23,349232,55UHW201,5,5,0,FWH14P1F,ANM003,,,,ANSONS GREENHILLS,C,2025-10-25,2025-10-25,vmindana,,202510-0022656,0.13,0.65,,,Not Scheduled
6221,ITR,2025-10-23,349232,65UHD206,2,2,0,FWH14P1F,ANM003,,,,ANSONS GREENHILLS,C,2025-10-25,2025-10-25,vmindana,,202510-0022656,0,0,,,Not Scheduled
6222,ITR,2025-10-23,349232,SONIQUE SURF,5,5,0,FWH14P1F,ANM003,,,,ANSONS GREENHILLS,C,2025-10-25,2025-10-25,vmindana,,202510-0022656,0,0,,,Not Scheduled
6223,ITR,2025-10-23,349233,55UHW201,5,5,0,FWH14P1F,ANE004,,,,ANSONS NEW MAKATI,C,2025-10-25,2025-10-25,vmindana,,202510-0022657,0.13,0.65,,,Not Scheduled
6224,ITR,2025-10-23,349233,65UHD206,2,2,0,FWH14P1F,ANE004,,,,ANSONS NEW MAKATI,C,2025-10-25,2025-10-25,vmindana,,202510-0022657,0,0,,,Not Scheduled
6225,ITR,2025-10-23,349233,SONIQUE SURF,10,10,0,FWH14P1F,ANE004,,,,ANSONS NEW MAKATI,C,2025-10-25,2025-10-25,vmindana,,202510-0022657,0,0,,,Not Scheduled
6226,ITR,2025-10-23,349233,SWS-01,5,5,0,FWH14P1F,ANE004,,,,ANSONS NEW MAKATI,C,2025-10-25,2025-10-25,vmindana,,202510-0022657,0,0,,,Not Scheduled
6227,ITR,2025-10-23,349234,65QUHW01,3,3,0,FWH14P1F,ANH001,,CU,,ANSONS PASIG,C,2025-10-25,2025-10-25,vmindana,,202510-0022658,0.19,0.57,,,Not Scheduled
6228,ITR,2025-10-23,349235,SONIQUE SURF,5,5,0,FWH14P1F,ANH001,,,,ANSONS PASIG,C,2025-10-25,2025-10-25,vmindana,,202510-0022658,0,0,,,Not Scheduled
6229,ITR,2025-10-23,349236,43STV104,5,5,0,FWH14P1F,MGA015,,,,METRO LEGAZPI,C,2025-10-25,2025-10-25,vmindana,,202510-0022660,0.09,0.45,,,Not Scheduled
6230,ITR,2025-10-23,349236,50QUHW01,2,2,0,FWH14P1F,MGA015,,,,METRO LEGAZPI,C,2025-10-25,2025-10-25,vmindana,,202510-0022660,0.09,0.18,,,Not Scheduled
6231,ITR,2025-10-23,349236,65QUHW01,1,1,0,FWH14P1F,MGA015,,,,METRO LEGAZPI,C,2025-10-25,2025-10-25,vmindana,,202510-0022660,0.19,0.19,,,Not Scheduled
6232,ITR,2025-10-23,349236,75UHD206,1,1,0,FWH14P1F,MGA015,,,,METRO LEGAZPI,C,2025-10-25,2025-10-25,vmindana,,202510-0022660,0,0,,,Not Scheduled
6233,ITR,2025-10-23,349237,65QUHW01,1,1,0,FWH14P1F,ROB003,,,,ROBINSONS ANTIPOLO,C,2025-10-25,2025-10-25,vmindana,,202510-0022662,0.19,0.19,,,Not Scheduled
6234,ITR,2025-10-23,349237,75UHD206,1,1,0,FWH14P1F,ROB003,,,,ROBINSONS ANTIPOLO,C,2025-10-25,2025-10-25,vmindana,,202510-0022662,0,0,,,Not Scheduled
6235,ITR,2025-10-23,349238,43STW101,2,2,0,FWH14P1F,ROB087,,,,ROBINSONS BINANGONAN,C,2025-10-25,2025-10-25,vmindana,,202510-0022663,0.09,0.18,,,Not Scheduled
6236,ITR,2025-10-23,349238,55QUHV06,2,2,0,FWH14P1F,ROB087,,,,ROBINSONS BINANGONAN,C,2025-10-25,2025-10-25,vmindana,,202510-0022663,0,0,,,Not Scheduled
6237,ITR,2025-10-23,349238,SONIQUE SURF,2,2,0,FWH14P1F,ROB087,,,,ROBINSONS BINANGONAN,C,2025-10-25,2025-10-25,vmindana,,202510-0022663,0,0,,,Not Scheduled
6238,ITR,2025-10-23,349238,SWS-01,2,2,0,FWH14P1F,ROB087,,,,ROBINSONS BINANGONAN,C,2025-10-25,2025-10-25,vmindana,,202510-0022663,0,0,,,Not Scheduled
6239,ITR,2025-10-23,349239,55UHW201,2,2,0,FWH14P1F,ROB026,,,,ROBINSONS ERMITA,C,2025-10-25,2025-10-25,vmindana,,202510-0022665,0.13,0.26,,,Not Scheduled
6240,ITR,2025-10-23,349239,SONIQUE SURF,7,7,0,FWH14P1F,ROB026,,,,ROBINSONS ERMITA,C,2025-10-25,2025-10-25,vmindana,,202510-0022665,0,0,,,Not Scheduled
6241,ITR,2025-10-23,349240,55QUHV06,2,2,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-25,2025-10-25,vmindana,,202510-0022667,0,0,,,Not Scheduled
6242,ITR,2025-10-23,349240,65QUHW01,1,1,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-25,2025-10-25,vmindana,,202510-0022667,0.19,0.19,,,Not Scheduled
6243,ITR,2025-10-23,349240,SONIQUE SURF,4,4,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-25,2025-10-25,vmindana,,202510-0022667,0,0,,,Not Scheduled
6244,ITR,2025-10-23,349241,SONIQUE VIBE 301,1,1,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-25,2025-10-25,vmindana,,202510-0022668,0,0,,,Not Scheduled
6245,ITR,2025-10-23,349242,65QUHW01,1,1,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-24,2025-10-24,rexconde,,202510-0022646,0.19,0.19,,,Not Scheduled
6246,ITR,2025-10-23,349242,65UHD206,1,1,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-24,2025-10-24,rexconde,,202510-0022646,0,0,,,Not Scheduled
6247,ITR,2025-10-23,349243,SONIQUE VIBE 301,3,3,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022647,0,0,,,Not Scheduled
6248,ITR,2025-10-23,349244,50QUHW01,2,2,0,FWH14P1F,CSI002,,ADD STK,,CSI DAGUPAN,C,2025-10-24,2025-10-24,vmindana,,202510-0022679,0.09,0.18,,,Not Scheduled
6249,ITR,2025-10-23,349244,55UHW201,3,3,0,FWH14P1F,CSI002,,ADD STK,,CSI DAGUPAN,C,2025-10-24,2025-10-24,vmindana,,202510-0022679,0.13,0.39,,,Not Scheduled
6250,ITR,2025-10-23,349244,65QUHW01,1,1,0,FWH14P1F,CSI002,,ADD STK,,CSI DAGUPAN,C,2025-10-24,2025-10-24,vmindana,,202510-0022679,0.19,0.19,,,Not Scheduled
6251,ITR,2025-10-23,349244,SONIQUE SURF,5,5,0,FWH14P1F,CSI002,,ADD STK,,CSI DAGUPAN,C,2025-10-24,2025-10-24,vmindana,,202510-0022679,0,0,,,Not Scheduled
6252,ITR,2025-10-23,349244,SWS-01,5,5,0,FWH14P1F,CSI002,,ADD STK,,CSI DAGUPAN,C,2025-10-24,2025-10-24,vmindana,,202510-0022679,0,0,,,Not Scheduled
6253,ITR,2025-10-23,349245,SONIQUE RAVE 501,5,5,0,FWH14P1F,ABV112,cu,CU,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022647,0,0,,,Not Scheduled
6254,ITR,2025-10-23,349246,32STW102,5,5,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0,0,,,Not Scheduled
6255,ITR,2025-10-23,349246,SWS-01,10,10,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0,0,,,Not Scheduled
6256,ITR,2025-10-23,349246,65QUHW01,1,1,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0.19,0.19,,,Not Scheduled
6257,ITR,2025-10-23,349246,43STW101,5,5,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0.09,0.45,,,Not Scheduled
6258,ITR,2025-10-23,349247,SONIQUE SURF,10,10,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0,0,,,Not Scheduled
6259,ITR,2025-10-23,349247,55UHW201,5,5,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-24,2025-10-24,rexconde,,202510-0022648,0.13,0.65,,,Not Scheduled
6260,ITR,2025-10-23,349248,32STW102,3,3,0,FWH14P1F,ABV116,,,,ABENSON CBD NAGA,C,2025-10-25,2025-10-25,rexconde,,202510-0022649,0,0,,,Not Scheduled
6261,ITR,2025-10-23,349249,55UHW201,1,1,0,FWH14P1F,ABV006,Customer uni Ang stockt,CU,,ABENSON EVER COMMONWEALTH,C,2025-10-25,2025-10-25,rexconde,,202510-0022650,0.13,0.13,,,Not Scheduled
6262,ITR,2025-10-23,349250,SONIQUE VIBE 301,3,3,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022651,0,0,,,Not Scheduled
6263,ITR,2025-10-23,349251,55UHW201,5,5,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0.13,0.65,,,Not Scheduled
6264,ITR,2025-10-23,349251,43STW101,3,3,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0.09,0.27,,,Not Scheduled
6265,ITR,2025-10-23,349251,SWS-01,15,15,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0,0,,,Not Scheduled
6266,ITR,2025-10-23,349251,50QUHW01,2,2,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0.09,0.18,,,Not Scheduled
6267,ITR,2025-10-23,349252,65UHD205,2,2,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0.25,0.5,,,Not Scheduled
6268,ITR,2025-10-23,349252,32STW102,3,3,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0,0,,,Not Scheduled
6269,ITR,2025-10-23,349252,SONIQUE SURF,5,5,0,FWH14P1F,ABV078,,,,ABENSON MALABON,C,2025-10-25,2025-10-25,rexconde,,202510-0022653,0,0,,,Not Scheduled
6270,ITR,2025-10-23,349253,32STW102,10,10,0,FWH14P1F,ABV066,,,,ABENSON MARKET MARKET,C,2025-10-25,2025-10-25,rexconde,,202510-0022661,0,0,,,Not Scheduled
6271,ITR,2025-10-23,349253,65UHD205,2,2,0,FWH14P1F,ABV066,,,,ABENSON MARKET MARKET,C,2025-10-25,2025-10-25,rexconde,,202510-0022661,0.25,0.5,,,Not Scheduled
6272,ITR,2025-10-23,349253,50QUHW01,5,5,0,FWH14P1F,ABV066,,,,ABENSON MARKET MARKET,C,2025-10-25,2025-10-25,rexconde,,202510-0022661,0.09,0.45,,,Not Scheduled
6273,ITR,2025-10-23,349253,43STW101,5,5,0,FWH14P1F,ABV066,,,,ABENSON MARKET MARKET,C,2025-10-25,2025-10-25,rexconde,,202510-0022661,0.09,0.45,,,Not Scheduled
6274,ITR,2025-10-23,349254,55UHW201,2,2,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0.13,0.26,,,Not Scheduled
6275,ITR,2025-10-23,349254,43STW101,2,2,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0.09,0.18,,,Not Scheduled
6276,ITR,2025-10-23,349254,SWS-01,4,4,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0,0,,,Not Scheduled
6277,ITR,2025-10-23,349254,65QUHW01,1,1,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0.19,0.19,,,Not Scheduled
6278,ITR,2025-10-23,349254,50QUHW01,2,2,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0.09,0.18,,,Not Scheduled
6279,ITR,2025-10-23,349254,SONIQUE SURF,2,2,0,FWH14P1F,ABV152,,,,ABENSON MASINAG,C,2025-10-25,2025-10-25,rexconde,,202510-0022664,0,0,,,Not Scheduled
6280,ITR,2025-10-23,349255,32STW102,5,5,0,FWH14P1F,ABL002,,,,ABENSON PACIFICMALL LEGASPI,C,2025-10-25,2025-10-25,rexconde,,202510-0022666,0,0,,,Not Scheduled
6281,ITR,2025-10-23,349256,SONIQUE SURF,1,1,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0,0,,,Not Scheduled
6282,ITR,2025-10-23,349256,55UHW201,2,2,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0.13,0.26,,,Not Scheduled
6283,ITR,2025-10-23,349256,43STW101,2,2,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0.09,0.18,,,Not Scheduled
6284,ITR,2025-10-23,349256,SWS-01,3,3,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0,0,,,Not Scheduled
6285,ITR,2025-10-23,349256,50QUHW01,1,1,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0.09,0.09,,,Not Scheduled
6286,ITR,2025-10-23,349256,32STW102,3,3,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-25,2025-10-25,rexconde,,202510-0022669,0,0,,,Not Scheduled
6287,ITR,2025-10-23,349257,32STW102,5,5,0,FWH14P1F,ABV026,,,,ABENSON RP ERMITA NEW,C,2025-10-25,2025-10-25,rexconde,,202510-0022670,0,0,,,Not Scheduled
6288,ITR,2025-10-23,349257,SONIQUE SURF,3,3,0,FWH14P1F,ABV026,,,,ABENSON RP ERMITA NEW,C,2025-10-25,2025-10-25,rexconde,,202510-0022670,0,0,,,Not Scheduled
6289,ITR,2025-10-23,349257,SWS-01,6,6,0,FWH14P1F,ABV026,,,,ABENSON RP ERMITA NEW,C,2025-10-25,2025-10-25,rexconde,,202510-0022670,0,0,,,Not Scheduled
6290,ITR,2025-10-23,349258,SONIQUE SURF,3,3,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-25,2025-10-25,rexconde,,202510-0022671,0,0,,,Not Scheduled
6291,ITR,2025-10-23,349258,50QUHW01,2,2,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-25,2025-10-25,rexconde,,202510-0022671,0.09,0.18,,,Not Scheduled
6292,ITR,2025-10-23,349258,SWS-01,3,3,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-25,2025-10-25,rexconde,,202510-0022671,0,0,,,Not Scheduled
6293,ITR,2025-10-23,349258,55UHW201,4,4,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-25,2025-10-25,rexconde,,202510-0022671,0.13,0.52,,,Not Scheduled
6294,ITR,2025-10-23,349259,55QUHW01,3,0,3,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022672,0.13,0.39,,,Not Scheduled
6295,ITR,2025-10-23,349259,85UHW201,1,0,1,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022672,0,0,,,Not Scheduled
6296,ITR,2025-10-23,349260,SONIQUE VIBE 301,6,0,6,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022673,0,0,,,Not Scheduled
6297,ITR,2025-10-23,349260,SONIQUE RAVE 501,3,0,3,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022673,0,0,,,Not Scheduled
6298,ITR,2025-10-23,349261,55UHW201,10,0,10,FWH07CEB,IMP024,,,,IMPERIAL ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022674,0.13,1.3,,,Not Scheduled
6299,ITR,2025-10-23,349261,43STW101,10,0,10,FWH07CEB,IMP024,,,,IMPERIAL ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022674,0.09,0.9,,,Not Scheduled
6300,ITR,2025-10-23,349261,SONIQUE SURF,10,0,10,FWH07CEB,IMP024,,,,IMPERIAL ORMOC,O,2025-10-27,2025-10-27,mmayorga,,202510-0022674,0,0,,,Not Scheduled
6301,ITR,2025-10-23,349262,32STW101,10,0,10,FWH07CEB,IMP024,,,,IMPERIAL ORMOC,O,2025-10-24,2025-10-24,mmayorga,,202510-0022674,0.04,0.4,,,Not Scheduled
6302,ITR,2025-10-23,349262,55QUHW01,3,0,3,FWH07CEB,IMP024,,,,IMPERIAL ORMOC,O,2025-10-24,2025-10-24,mmayorga,,202510-0022674,0.13,0.39,,,Not Scheduled
6303,ITR,2025-10-23,349263,SONIQUE SURF,10,0,10,FWH07CEB,MGA026,,,,METRO BAYBAY,O,2025-10-28,2025-10-28,mmayorga,,202510-0022675,0,0,,,Not Scheduled
6304,ITR,2025-10-23,349263,55UHW201,5,0,5,FWH07CEB,MGA026,,,,METRO BAYBAY,O,2025-10-28,2025-10-28,mmayorga,,202510-0022675,0.13,0.65,,,Not Scheduled
6305,ITR,2025-10-23,349263,50QUHW01,3,0,3,FWH07CEB,MGA026,,,,METRO BAYBAY,O,2025-10-28,2025-10-28,mmayorga,,202510-0022675,0.09,0.27,,,Not Scheduled
6306,ITR,2025-10-23,349263,55QUHW01,2,0,2,FWH07CEB,MGA026,,,,METRO BAYBAY,O,2025-10-28,2025-10-28,mmayorga,,202510-0022675,0.13,0.26,,,Not Scheduled
6307,ITR,2025-10-23,349263,65QUHW01,1,0,1,FWH07CEB,MGA026,,,,METRO BAYBAY,O,2025-10-28,2025-10-28,mmayorga,,202510-0022675,0.19,0.19,,,Not Scheduled
6308,ITR,2025-10-23,349264,32STW101,10,0,10,FWH07CEB,IMP049,,,,IMPERIAL MAASIN,O,2025-10-29,2025-10-29,mmayorga,,202510-0022676,0.04,0.4,,,Not Scheduled
6309,ITR,2025-10-23,349264,SWS-01,7,0,7,FWH07CEB,IMP049,,,,IMPERIAL MAASIN,O,2025-10-29,2025-10-29,mmayorga,,202510-0022676,0,0,,,Not Scheduled
6310,ITR,2025-10-23,349264,55QUHW01,3,0,3,FWH07CEB,IMP049,,,,IMPERIAL MAASIN,O,2025-10-29,2025-10-29,mmayorga,,202510-0022676,0.13,0.39,,,Not Scheduled
6311,ITR,2025-10-23,349265,43STV104,20,0,20,FWH07CEB,RLA005,,,,RL SOGOD,O,2025-10-29,2025-10-29,mmayorga,,202510-0022677,0.09,1.8,,,Not Scheduled
